published_iso,published_ts,title,description,web_url,podcast_title,podcast_url,player_url,id
2025-09-02T11:30:00+00:00,1756812600,"John, détective cambrioleur","À l'adolescence, John fait le mur et vole la nuit dans les maisons des particuliers. Rapidement, il devient accro à l'adrénaline que lui procurent ces sorties nocturnes. Fort de cette expérience, il change de camp et se tourne vers la profession de détective.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/le-detective-cambrioleur-7263897,,,,6de934d6-23ea-4549-91f4-75713879a69f_5
2025-09-03T11:30:00+00:00,1756899000,Face aux flammes,"Ginette, 83 ans, a vu son bar en Haute-Savoie, l’œuvre de toute sa vie, partir en flammes. Comme son père avant lui, Michael est pompier, et son quotidien, ponctué de sauvetages en tout genre. Laurence, elle, a sauvé tous ses voisins en donnant l’alerte sur un départ de feu dans son immeuble.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/face-aux-flammes-9194588,,,,5cdbe584-97bd-442d-9d6b-5196767c9ad5_5
2025-09-04T11:30:00+00:00,1756985400,Merveilleuses rencontres,"Chez Mimi, une bande d'ados a élu refuge et s’y retrouve tous les vendredis depuis deux ans. Béatrice a rencontré Juan Carlos, vieux danseur de tango, sur les quais de Paris le temps d'un été. Deux histoires où les âges se rencontrent, pour s'accompagner et pour se soigner.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/merveilleuses-rencontres-5558320,,,,4aa1718b-3ec8-4988-bfa1-0e636b8a93f3_5
2025-09-05T11:30:00+00:00,1757071800,"LES PIEDS SUR TERRE, émission du vendredi 05 septembre 2025",  ,,,,,a64a5d47-9859-4b0d-ba78-4cbd2877d44a_5
2025-09-09T11:30:00+00:00,1757417400,"La rude vie de Linda, étudiante ","Originaire de Kabylie, Linda est arrivée en France pour changer de vie. Étudiante, elle s’est heurtée à une pauvreté qu’elle n’imaginait pas.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/la-rude-vie-de-linda-etudiante-1477335,,,,9e69cf86-ab61-4446-8861-edd09d634e2c_5
2025-09-10T11:30:00+00:00,1757503800,Des femmes en mer,"Anne-Claire est ingénieure océanographe spécialiste des milieux polaires. Nuka, un pêcheur inuit l’invite à aller pêcher le phoque avec lui. Thérèse est la première femme à être embauchée sur les plateformes pétrolière en tant que pilote de surfer.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/des-femmes-en-mer-8579597,,,,4a203d0b-8bd7-4c7e-a411-99bb5e8f0324_5
2025-09-11T04:00:00+00:00,1757563200,"LES PIEDS SUR TERRE, émission du jeudi 11 septembre 2025",.,,,,,302c56ce-5204-42be-8246-66b158270dea_5
2025-09-11T11:30:00+00:00,1757590200,Mères isolées sous surveillance ,"Marion et Sarah, toutes deux mères isolées, dévoilent, à partir de leur expérience, un vaste système de surveillance et de contrôle des plus précaires.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/meres-isolees-sous-surveillance-3910568,,,,a54b96da-6578-45b5-bce5-ad97b353dbef_5
2025-09-15T11:30:00+00:00,1757935800,Bloquons tout : le 10 septembre à Lyon,"Tour d’horizon d'une semaine de rentrée sociale à Lyon avec le mouvement du 10 septembre: des auditions citoyennes, un pot de départ pour François Bayrou, des blocages routiers et un rassemblement sous les gaz lacrymo...",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/bloquons-tout-le-10-septembre-a-lyon-9939048,,,,8c4de936-4085-436e-811c-9f356b608c2d_5
2025-09-16T11:30:00+00:00,1758022200,L'entretien d'embauche,"Lors d’un entretien d’embauche, une jeune femme se retrouve dans une situation d’incontinence très inconvenante. Dès années plus tard, elle découvre qu’elle n’est pas la seule à avoir bu un diurétique à son insu lors d’un entretien avec le même haut fonctionnaire.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/les-pieds-sur-terre-emission-du-mardi-16-septembre-2025-1989095,,,,c58a965a-1444-4e3e-8add-ac4fb00d350f_5
